date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:30:59	120384/120384	---M--	200	added ('OK')	image/png	etag:%22ve11%22	https://1.bp.blogspot.com/-PIrITclDD58/YVvUh6V9GTI/AAAAAAAADg4/2qs2Qq-jWEIbFUXMumReDAB5Xe7YXrncwCNcBGAsYHQ/s320/FA15FFA7-3CB4-4AFF-9D5A-54A034E788AA.png	C:/Users/hasan/Downloads/blogger/1.bp.blogspot.com/-PIrITclDD58/YVvUh6V9GTI/AAAAAAAADg4/2qs2Qq-jWEIbFUXMumReDAB5Xe7YXrncwCNcBGAsYHQ/s320/FA15FFA7-3CB4-4AFF-9D5A-54A034E788AA.png	(from https://www.techzone10.com/2021/10/how-to-watch-bridgerton-in-english-for.html)
17:31:00	455927/455927	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20Oct%202021%2017:35:24%20GMT	https://www.techzone10.com/p/how-to-watch-bridgerton-in-english-for.html	C:/Users/hasan/Downloads/blogger/www.techzone10.com/p/how-to-watch-bridgerton-in-english-for.html	(from https://www.techzone10.com/2021/10/how-to-watch-bridgerton-in-english-for.html)
17:31:00	148195/148195	---MC-	200	added ('OK')	text/javascript	date:Tue,%2012%20Oct%202021%2010:31:02%20GMT	https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js?client=ca-pub-8638416661732190	C:/Users/hasan/Downloads/blogger/pagead2.googlesyndication.com/pagead/js/fa81d.txt	(from https://www.techzone10.com/2021/10/how-to-watch-bridgerton-in-english-for.html)
17:31:01	1325/1325	---MCZ	200	added ('OK')	application/atom+xml	date:Mon,%2027%20Sep%202021%2011:52:13%20GMT	https://www.techzone10.com/feeds/7631641195781522199/comments/default	C:/Users/hasan/Downloads/blogger/www.techzone10.com/feeds/7631641195781522199/comments/default	(from https://www.techzone10.com/2021/09/how-to-watch-money-heist-in-english-for.html)
17:31:02	152291/152291	---M--	200	added ('OK')	image/png	etag:%22va90%22	https://1.bp.blogspot.com/-ghOPx6ERVfM/YTpZ5RrVV6I/AAAAAAAACo8/Z4gbX3iZSZQYBZ7imlDDj7emH0Rg44zBgCNcBGAsYHQ/w358-h210/91DB58D1-74F5-4965-BA61-082E1198BC4D.png	C:/Users/hasan/Downloads/blogger/1.bp.blogspot.com/-ghOPx6ERVfM/YTpZ5RrVV6I/AAAAAAAACo8/Z4gbX3iZSZQYBZ7imlDDj7emH0Rg44zBgCNcBGAsYHQ/w358-h210/91DB58D1-74F5-4965-BA61-082E1198BC4D.png	(from https://www.techzone10.com/2021/09/how-to-watch-money-heist-in-english-for.html)
17:31:03	458461/458461	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Oct%202021%2010:31:04%20GMT	https://www.techzone10.com/2021/09/grabbing.png	C:/Users/hasan/Downloads/blogger/www.techzone10.com/2021/09/grabbing.4e.delayed	(from https://www.techzone10.com/2021/09/how-to-watch-money-heist-in-english-for.html)
17:31:05	1145795/1145795	---M--	200	added ('OK')	image/png	etag:%22va90%22	https://1.bp.blogspot.com/-ghOPx6ERVfM/YTpZ5RrVV6I/AAAAAAAACo8/Z4gbX3iZSZQYBZ7imlDDj7emH0Rg44zBgCNcBGAsYHQ/s1006/91DB58D1-74F5-4965-BA61-082E1198BC4D.png	C:/Users/hasan/Downloads/blogger/1.bp.blogspot.com/-ghOPx6ERVfM/YTpZ5RrVV6I/AAAAAAAACo8/Z4gbX3iZSZQYBZ7imlDDj7emH0Rg44zBgCNcBGAsYHQ/s1006/91DB58D1-74F5-4965-BA61-082E1198BC4D.png	(from https://www.techzone10.com/2021/09/how-to-watch-money-heist-in-english-for.html)
17:31:05	455990/455990	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20Oct%202021%2017:35:24%20GMT	https://www.techzone10.com/p/how-to-watch-money-heist-in-english-for.html	C:/Users/hasan/Downloads/blogger/www.techzone10.com/p/how-to-watch-money-heist-in-english-for.html	(from https://www.techzone10.com/2021/09/how-to-watch-money-heist-in-english-for.html)
17:31:06	1325/1325	---MCZ	200	added ('OK')	application/atom+xml	date:Mon,%2027%20Sep%202021%2011:52:13%20GMT	https://www.techzone10.com/feeds/2974335439574903066/comments/default	C:/Users/hasan/Downloads/blogger/www.techzone10.com/feeds/2974335439574903066/comments/default	(from https://www.techzone10.com/2021/08/bgmi-for-ios-launched-how-to-download.html)
17:31:06	118643/118643	---M--	200	added ('OK')	image/png	etag:%22va85%22	https://1.bp.blogspot.com/-igaxQpbepY8/YRzgujjg0fI/AAAAAAAACoQ/r1tG5aGxDLEJO_URKOAe2OhWONe_S4kCwCNcBGAsYHQ/s320/60611C4C-3819-46EE-B311-0B2FF061F66E.png	C:/Users/hasan/Downloads/blogger/1.bp.blogspot.com/-igaxQpbepY8/YRzgujjg0fI/AAAAAAAACoQ/r1tG5aGxDLEJO_URKOAe2OhWONe_S4kCwCNcBGAsYHQ/s320/60611C4C-3819-46EE-B311-0B2FF061F66E.png	(from https://www.techzone10.com/2021/08/bgmi-for-ios-launched-how-to-download.html)
17:31:06	458443/458443	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Oct%202021%2010:31:08%20GMT	https://www.techzone10.com/2021/09/megamenu/	C:/Users/hasan/Downloads/blogger/www.techzone10.com/2021/09/megamenu/index.html	(from https://www.techzone10.com/2021/09/how-to-watch-money-heist-in-english-for.html)
17:31:08	458461/458461	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Oct%202021%2010:31:09%20GMT	https://www.techzone10.com/2021/08/grabbing.png	C:/Users/hasan/Downloads/blogger/www.techzone10.com/2021/08/grabbing.53.delayed	(from https://www.techzone10.com/2021/08/bgmi-for-ios-launched-how-to-download.html)
17:31:09	1121418/1121418	---M--	200	added ('OK')	image/png	etag:%22va85%22	https://1.bp.blogspot.com/-igaxQpbepY8/YRzgujjg0fI/AAAAAAAACoQ/r1tG5aGxDLEJO_URKOAe2OhWONe_S4kCwCNcBGAsYHQ/s1006/60611C4C-3819-46EE-B311-0B2FF061F66E.png	C:/Users/hasan/Downloads/blogger/1.bp.blogspot.com/-igaxQpbepY8/YRzgujjg0fI/AAAAAAAACoQ/r1tG5aGxDLEJO_URKOAe2OhWONe_S4kCwCNcBGAsYHQ/s1006/60611C4C-3819-46EE-B311-0B2FF061F66E.png	(from https://www.techzone10.com/2021/08/bgmi-for-ios-launched-how-to-download.html)
17:31:10	493091/493091	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20Oct%202021%2017:35:24%20GMT	https://www.techzone10.com/2021/06/best-budget-laptop-under-50k-hp-15.html	C:/Users/hasan/Downloads/blogger/www.techzone10.com/2021/06/best-budget-laptop-under-50k-hp-15.html	(from https://www.techzone10.com/2021/08/bgmi-for-ios-launched-how-to-download.html)
17:31:10	1325/1325	---MCZ	200	added ('OK')	application/atom+xml	date:Mon,%2027%20Sep%202021%2011:52:13%20GMT	https://www.techzone10.com/feeds/2309050056932235194/comments/default	C:/Users/hasan/Downloads/blogger/www.techzone10.com/feeds/2309050056932235194/comments/default	(from https://www.techzone10.com/2021/07/best-budget-wireless-ear-buds-under-5000.html)
17:31:11	22535/22535	---M--	200	added ('OK')	image/jpeg	etag:%22va66%22	https://1.bp.blogspot.com/-SYuf92agyMo/YOCrhLgSaoI/AAAAAAAACmU/bsrQDg3OjeU928GW5tfc5pCyqKng1ju8ACNcBGAsYHQ/s320/Best+%25283%2529.jpg	C:/Users/hasan/Downloads/blogger/1.bp.blogspot.com/-SYuf92agyMo/YOCrhLgSaoI/AAAAAAAACmU/bsrQDg3OjeU928GW5tfc5pCyqKng1ju8ACNcBGAsYHQ/s320/Best%20(3).jpg	(from https://www.techzone10.com/2021/07/best-budget-wireless-ear-buds-under-5000.html)
17:31:11	458443/458443	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Oct%202021%2010:31:12%20GMT	https://www.techzone10.com/2021/08/megamenu/	C:/Users/hasan/Downloads/blogger/www.techzone10.com/2021/08/megamenu/index.html	(from https://www.techzone10.com/2021/08/bgmi-for-ios-launched-how-to-download.html)
17:31:12	458461/458461	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Oct%202021%2010:31:14%20GMT	https://www.techzone10.com/2021/07/grabbing.png	C:/Users/hasan/Downloads/blogger/www.techzone10.com/2021/07/grabbing.58.delayed	(from https://www.techzone10.com/2021/07/best-budget-wireless-ear-buds-under-5000.html)
17:31:13	99730/99730	---M--	200	added ('OK')	image/jpeg	etag:%22va66%22	https://1.bp.blogspot.com/-SYuf92agyMo/YOCrhLgSaoI/AAAAAAAACmU/bsrQDg3OjeU928GW5tfc5pCyqKng1ju8ACNcBGAsYHQ/s1004/Best+%25283%2529.jpg	C:/Users/hasan/Downloads/blogger/1.bp.blogspot.com/-SYuf92agyMo/YOCrhLgSaoI/AAAAAAAACmU/bsrQDg3OjeU928GW5tfc5pCyqKng1ju8ACNcBGAsYHQ/s1004/Best%20(3).jpg	(from https://www.techzone10.com/2021/07/best-budget-wireless-ear-buds-under-5000.html)
17:31:14	458443/458443	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Oct%202021%2010:31:16%20GMT	https://www.techzone10.com/2021/07/megamenu/	C:/Users/hasan/Downloads/blogger/www.techzone10.com/2021/07/megamenu/index.html	(from https://www.techzone10.com/2021/07/best-budget-wireless-ear-buds-under-5000.html)
17:31:14	459101/459101	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20Oct%202021%2017:35:24%20GMT	https://www.techzone10.com/search/label/grabbing.png	C:/Users/hasan/Downloads/blogger/www.techzone10.com/search/label/grabbing.html	(from https://www.techzone10.com/search/label/Wireless)
17:31:16	459569/459569	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20Oct%202021%2017:35:24%20GMT	https://www.techzone10.com/search/label/Wireless?updated-max=2021-07-03T23:51:00%2B05:30&max-results=20&start=20&by-date=false	C:/Users/hasan/Downloads/blogger/www.techzone10.com/search/label/Wirelessfe9a.html	(from https://www.techzone10.com/search/label/Wireless)
17:31:16	1325/1325	---MCZ	200	added ('OK')	application/atom+xml	date:Mon,%2027%20Sep%202021%2011:52:13%20GMT	https://www.techzone10.com/feeds/4127733267580970486/comments/default	C:/Users/hasan/Downloads/blogger/www.techzone10.com/feeds/4127733267580970486/comments/default	(from https://www.techzone10.com/2021/06/top-5-best-laptops-for-collegeschool.html)
17:31:17	23093/23093	---M--	200	added ('OK')	image/jpeg	etag:%22va34%22	https://1.bp.blogspot.com/-0sGmKNeMoDE/YM2YNbavnHI/AAAAAAAACjM/EkDb26mZXb0AzT9qlFWE69nK-38rLlULwCNcBGAsYHQ/s320/Best+%25282%2529.jpg	C:/Users/hasan/Downloads/blogger/1.bp.blogspot.com/-0sGmKNeMoDE/YM2YNbavnHI/AAAAAAAACjM/EkDb26mZXb0AzT9qlFWE69nK-38rLlULwCNcBGAsYHQ/s320/Best%20(2).jpg	(from https://www.techzone10.com/2021/06/top-5-best-laptops-for-collegeschool.html)
17:31:17	459029/459029	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20Oct%202021%2017:35:24%20GMT	https://www.techzone10.com/search/label/megamenu/	C:/Users/hasan/Downloads/blogger/www.techzone10.com/search/label/megamenu/index.html	(from https://www.techzone10.com/search/label/Wireless)
17:31:18	458461/458461	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Oct%202021%2010:31:19%20GMT	https://www.techzone10.com/2021/06/grabbing.png	C:/Users/hasan/Downloads/blogger/www.techzone10.com/2021/06/grabbing.5e.delayed	(from https://www.techzone10.com/2021/06/top-5-best-laptops-for-collegeschool.html)
17:31:19	109988/109988	---M--	200	added ('OK')	image/jpeg	etag:%22va34%22	https://1.bp.blogspot.com/-0sGmKNeMoDE/YM2YNbavnHI/AAAAAAAACjM/EkDb26mZXb0AzT9qlFWE69nK-38rLlULwCNcBGAsYHQ/s1004/Best+%25282%2529.jpg	C:/Users/hasan/Downloads/blogger/1.bp.blogspot.com/-0sGmKNeMoDE/YM2YNbavnHI/AAAAAAAACjM/EkDb26mZXb0AzT9qlFWE69nK-38rLlULwCNcBGAsYHQ/s1004/Best%20(2).jpg	(from https://www.techzone10.com/2021/06/top-5-best-laptops-for-collegeschool.html)
17:31:19	1325/1325	---MCZ	200	added ('OK')	application/atom+xml	date:Mon,%2027%20Sep%202021%2011:52:13%20GMT	https://www.techzone10.com/feeds/4989513789256844902/comments/default	C:/Users/hasan/Downloads/blogger/www.techzone10.com/feeds/4989513789256844902/comments/default	(from https://www.techzone10.com/2021/06/battle-ground-mobile-india-early-access.html)
17:31:20	27136/27136	---M--	200	added ('OK')	image/jpeg	etag:%22va32%22	https://1.bp.blogspot.com/-mUJFk4HN5WI/YMzi3TTeXWI/AAAAAAAACjE/GVv2aCcSYusUimmGiuvWoNDKE7F1jXiJwCNcBGAsYHQ/s320/Best+%25281%2529.jpg	C:/Users/hasan/Downloads/blogger/1.bp.blogspot.com/-mUJFk4HN5WI/YMzi3TTeXWI/AAAAAAAACjE/GVv2aCcSYusUimmGiuvWoNDKE7F1jXiJwCNcBGAsYHQ/s320/Best%20(1).jpg	(from https://www.techzone10.com/2021/06/battle-ground-mobile-india-early-access.html)
17:31:20	458443/458443	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Oct%202021%2010:31:21%20GMT	https://www.techzone10.com/2021/06/megamenu/	C:/Users/hasan/Downloads/blogger/www.techzone10.com/2021/06/megamenu/index.html	(from https://www.techzone10.com/2021/06/top-5-best-laptops-for-collegeschool.html)
17:31:21	126083/126083	---M--	200	added ('OK')	image/jpeg	etag:%22va32%22	https://1.bp.blogspot.com/-mUJFk4HN5WI/YMzi3TTeXWI/AAAAAAAACjE/GVv2aCcSYusUimmGiuvWoNDKE7F1jXiJwCNcBGAsYHQ/s1004/Best+%25281%2529.jpg	C:/Users/hasan/Downloads/blogger/1.bp.blogspot.com/-mUJFk4HN5WI/YMzi3TTeXWI/AAAAAAAACjE/GVv2aCcSYusUimmGiuvWoNDKE7F1jXiJwCNcBGAsYHQ/s1004/Best%20(1).jpg	(from https://www.techzone10.com/2021/06/battle-ground-mobile-india-early-access.html)
17:31:22	5321/5321	---MCZ	200	added ('OK')	application/atom+xml	date:Mon,%2027%20Sep%202021%2011:52:13%20GMT	https://www.techzone10.com/feeds/853847963085579740/comments/default	C:/Users/hasan/Downloads/blogger/www.techzone10.com/feeds/853847963085579740/comments/default	(from https://www.techzone10.com/2021/06/how-to-drive-traffic-to-your-websiteno.html)
17:31:22	30081/30081	---M--	200	added ('OK')	image/jpeg	etag:%22va1d%22	https://1.bp.blogspot.com/-FG6JFKdLu_0/YMM4kubz3wI/AAAAAAAAChw/M9LabaNlB8sw520sZdHqO_LsoAhcolxDACNcBGAsYHQ/s320/Best.jpg	C:/Users/hasan/Downloads/blogger/1.bp.blogspot.com/-FG6JFKdLu_0/YMM4kubz3wI/AAAAAAAAChw/M9LabaNlB8sw520sZdHqO_LsoAhcolxDACNcBGAsYHQ/s320/Best.jpg	(from https://www.techzone10.com/2021/06/how-to-drive-traffic-to-your-websiteno.html)
17:31:23	2531/2531	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Oct%202021%2011:51:07%20GMT	http://www.blogger.com/img/blogger_logo_round_35.png	C:/Users/hasan/Downloads/blogger/www.blogger.com/img/blogger_logo_round_35.png	(from https://www.techzone10.com/2021/06/how-to-drive-traffic-to-your-websiteno.html)
17:31:23	131919/131919	---M--	200	added ('OK')	image/jpeg	etag:%22va1d%22	https://1.bp.blogspot.com/-FG6JFKdLu_0/YMM4kubz3wI/AAAAAAAAChw/M9LabaNlB8sw520sZdHqO_LsoAhcolxDACNcBGAsYHQ/s1004/Best.jpg	C:/Users/hasan/Downloads/blogger/1.bp.blogspot.com/-FG6JFKdLu_0/YMM4kubz3wI/AAAAAAAAChw/M9LabaNlB8sw520sZdHqO_LsoAhcolxDACNcBGAsYHQ/s1004/Best.jpg	(from https://www.techzone10.com/2021/06/how-to-drive-traffic-to-your-websiteno.html)
17:31:24	491934/491934	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20Oct%202021%2017:35:24%20GMT	https://www.techzone10.com/2021/06/how-to-drive-traffic-to-your-websiteno.html?showComment=1627310536737	C:/Users/hasan/Downloads/blogger/www.techzone10.com/2021/06/how-to-drive-traffic-to-your-websiteno5ec9.html	(from https://www.techzone10.com/2021/06/how-to-drive-traffic-to-your-websiteno.html)
17:31:25	491934/491934	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20Oct%202021%2017:35:24%20GMT	https://www.techzone10.com/2021/06/how-to-drive-traffic-to-your-websiteno.html?showComment=1628768252978	C:/Users/hasan/Downloads/blogger/www.techzone10.com/2021/06/how-to-drive-traffic-to-your-websiteno04df.html	(from https://www.techzone10.com/2021/06/how-to-drive-traffic-to-your-websiteno.html)
17:31:26	459995/459995	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20Oct%202021%2017:35:24%20GMT	https://www.techzone10.com/search/label/Bring%20traffic%20to%20your%20website?updated-max=2021-06-11T15:43:00%2B05:30&max-results=20&start=20&by-date=false	C:/Users/hasan/Downloads/blogger/www.techzone10.com/search/label/Bring%20traffic%20to%20your%20website31ba.html	(from https://www.techzone10.com/search/label/Bring%20traffic%20to%20your%20website)
17:31:27	1325/1325	---MCZ	200	added ('OK')	application/atom+xml	date:Mon,%2027%20Sep%202021%2011:52:13%20GMT	https://www.techzone10.com/feeds/3038765603029215610/comments/default	C:/Users/hasan/Downloads/blogger/www.techzone10.com/feeds/3038765603029215610/comments/default	(from https://www.techzone10.com/2021/06/Cheapest-5G-Phone-India.html)
17:31:27	24829/24829	---M--	200	added ('OK')	image/jpeg	etag:%22va1a%22	https://1.bp.blogspot.com/-FJsdRn8KQMs/YMLNADMts2I/AAAAAAAAChk/axwAuvGIm4QK0XBBuyCgkEBAmBb7VlJoQCNcBGAsYHQ/s320/Best+BuDGEt+Smartwatch+%25282%2529.jpg	C:/Users/hasan/Downloads/blogger/1.bp.blogspot.com/-FJsdRn8KQMs/YMLNADMts2I/AAAAAAAAChk/axwAuvGIm4QK0XBBuyCgkEBAmBb7VlJoQCNcBGAsYHQ/s320/Best%20BuDGEt%20Smartwatch%20(2).jpg	(from https://www.techzone10.com/2021/06/Cheapest-5G-Phone-India.html)
17:31:28	113585/113585	---M--	200	added ('OK')	image/jpeg	etag:%22va1a%22	https://1.bp.blogspot.com/-FJsdRn8KQMs/YMLNADMts2I/AAAAAAAAChk/axwAuvGIm4QK0XBBuyCgkEBAmBb7VlJoQCNcBGAsYHQ/s1004/Best+BuDGEt+Smartwatch+%25282%2529.jpg	C:/Users/hasan/Downloads/blogger/1.bp.blogspot.com/-FJsdRn8KQMs/YMLNADMts2I/AAAAAAAAChk/axwAuvGIm4QK0XBBuyCgkEBAmBb7VlJoQCNcBGAsYHQ/s1004/Best%20BuDGEt%20Smartwatch%20(2).jpg	(from https://www.techzone10.com/2021/06/Cheapest-5G-Phone-India.html)
17:31:29	507151/507151	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20Oct%202021%2017:35:24%20GMT	https://www.techzone10.com/2021/04/Best%20budget%20phone.html	C:/Users/hasan/Downloads/blogger/www.techzone10.com/2021/04/Best%20budget%20phone.html	(from https://www.techzone10.com/2021/06/Cheapest-5G-Phone-India.html)
17:31:30	494243/494243	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20Oct%202021%2017:35:24%20GMT	https://www.techzone10.com/2021/04/3-best-smart-watchs-under-5000-in-india.html	C:/Users/hasan/Downloads/blogger/www.techzone10.com/2021/04/3-best-smart-watchs-under-5000-in-india.html	(from https://www.techzone10.com/2021/06/Cheapest-5G-Phone-India.html)
17:31:31	459713/459713	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20Oct%202021%2017:35:24%20GMT	https://www.techzone10.com/search/label/POCO%20M3%20Pro%205G?updated-max=2021-06-11T08:14:00%2B05:30&max-results=20&start=20&by-date=false	C:/Users/hasan/Downloads/blogger/www.techzone10.com/search/label/POCO%20M3%20Pro%205G96ef.html	(from https://www.techzone10.com/search/label/POCO%20M3%20Pro%205G)
17:31:31	1324/1324	---MCZ	200	added ('OK')	application/atom+xml	date:Mon,%2027%20Sep%202021%2011:52:13%20GMT	https://www.techzone10.com/feeds/826015777641943590/comments/default	C:/Users/hasan/Downloads/blogger/www.techzone10.com/feeds/826015777641943590/comments/default	(from https://www.techzone10.com/2021/06/5-tips-to-increase-laptop-battery-life.html)
17:31:32	22016/22016	---M--	200	added ('OK')	image/jpeg	etag:%22va14%22	https://1.bp.blogspot.com/-diMnNpqevWI/YMI7YEASb5I/AAAAAAAAChM/YOcyJbfubhgLwfSJnIvJq6-9WVsrnRu9wCNcBGAsYHQ/s320/Best+BuDGEt+Smartwatch+%25281%2529.jpg	C:/Users/hasan/Downloads/blogger/1.bp.blogspot.com/-diMnNpqevWI/YMI7YEASb5I/AAAAAAAAChM/YOcyJbfubhgLwfSJnIvJq6-9WVsrnRu9wCNcBGAsYHQ/s320/Best%20BuDGEt%20Smartwatch%20(1).jpg	(from https://www.techzone10.com/2021/06/5-tips-to-increase-laptop-battery-life.html)
17:31:33	109065/109065	---M--	200	added ('OK')	image/jpeg	etag:%22va14%22	https://1.bp.blogspot.com/-diMnNpqevWI/YMI7YEASb5I/AAAAAAAAChM/YOcyJbfubhgLwfSJnIvJq6-9WVsrnRu9wCNcBGAsYHQ/s1004/Best+BuDGEt+Smartwatch+%25281%2529.jpg	C:/Users/hasan/Downloads/blogger/1.bp.blogspot.com/-diMnNpqevWI/YMI7YEASb5I/AAAAAAAAChM/YOcyJbfubhgLwfSJnIvJq6-9WVsrnRu9wCNcBGAsYHQ/s1004/Best%20BuDGEt%20Smartwatch%20(1).jpg	(from https://www.techzone10.com/2021/06/5-tips-to-increase-laptop-battery-life.html)
17:31:34	459497/459497	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20Oct%202021%2017:35:24%20GMT	https://www.techzone10.com/search/label/Tips?updated-max=2021-06-10T21:48:00%2B05:30&max-results=20&start=20&by-date=false	C:/Users/hasan/Downloads/blogger/www.techzone10.com/search/label/Tipsca98.html	(from https://www.techzone10.com/search/label/Tips)
17:31:35	1325/1325	---MCZ	200	added ('OK')	application/atom+xml	date:Mon,%2027%20Sep%202021%2011:52:13%20GMT	https://www.techzone10.com/feeds/8026845469575236372/comments/default	C:/Users/hasan/Downloads/blogger/www.techzone10.com/feeds/8026845469575236372/comments/default	(from https://www.techzone10.com/2021/06/ps5-india-restock-official-date.html)
17:31:35	20695/20695	---M--	200	added ('OK')	image/jpeg	etag:%22va0e%22	https://1.bp.blogspot.com/-l14y1B0C8wE/YMCvSP7zEEI/AAAAAAAACg0/kjUyu2MxcjMqj2Pw7I4gmDgIc9n1Y9eTwCNcBGAsYHQ/s320/2A3CEDAA-B03A-448E-8E5B-D8403C53943A-_1_+%25281%2529.jpg	C:/Users/hasan/Downloads/blogger/1.bp.blogspot.com/-l14y1B0C8wE/YMCvSP7zEEI/AAAAAAAACg0/kjUyu2MxcjMqj2Pw7I4gmDgIc9n1Y9eTwCNcBGAsYHQ/s320/2A3CEDAA-B03A-448E-8E5B-D8403C53943A-_1_%20(1).jpg	(from https://www.techzone10.com/2021/06/ps5-india-restock-official-date.html)
17:31:36	202831/202831	---M--	200	added ('OK')	image/jpeg	etag:%22va0e%22	https://1.bp.blogspot.com/-l14y1B0C8wE/YMCvSP7zEEI/AAAAAAAACg0/kjUyu2MxcjMqj2Pw7I4gmDgIc9n1Y9eTwCNcBGAsYHQ/s1004/2A3CEDAA-B03A-448E-8E5B-D8403C53943A-_1_+%25281%2529.jpg	C:/Users/hasan/Downloads/blogger/1.bp.blogspot.com/-l14y1B0C8wE/YMCvSP7zEEI/AAAAAAAACg0/kjUyu2MxcjMqj2Pw7I4gmDgIc9n1Y9eTwCNcBGAsYHQ/s1004/2A3CEDAA-B03A-448E-8E5B-D8403C53943A-_1_%20(1).jpg	(from https://www.techzone10.com/2021/06/ps5-india-restock-official-date.html)
17:31:37	459635/459635	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20Oct%202021%2017:35:24%20GMT	https://www.techzone10.com/search/label/PS5%20restock?updated-max=2021-06-09T17:38:00%2B05:30&max-results=20&start=20&by-date=false	C:/Users/hasan/Downloads/blogger/www.techzone10.com/search/label/PS5%20restock67fe.html	(from https://www.techzone10.com/search/label/PS5%20restock)
17:31:38	466650/466650	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20Oct%202021%2017:35:24%20GMT	https://www.techzone10.com/search?updated-max=2021-06-09T05:08:00-07:00&max-results=80	C:/Users/hasan/Downloads/blogger/www.techzone10.com/search0109.html	(from https://www.techzone10.com/search?updated-max=2021-06-09T17:38:00%2B05:30&max-results=80)
17:31:39	484181/484181	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20Oct%202021%2017:35:24%20GMT	https://www.techzone10.com/2021/05/oneplus-9-pro-specs-price.html	C:/Users/hasan/Downloads/blogger/www.techzone10.com/2021/05/oneplus-9-pro-specs-price.html	(from https://www.techzone10.com/search?updated-max=2021-06-09T17:38:00%2B05:30&max-results=80)
17:31:40	483332/483332	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20Oct%202021%2017:35:24%20GMT	https://www.techzone10.com/search	C:/Users/hasan/Downloads/blogger/www.techzone10.com/search.html	(from https://www.techzone10.com/search/label/)
17:31:42	466836/466836	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20Oct%202021%2017:35:24%20GMT	https://www.techzone10.com/search?updated-max=2021-06-09T17:38:00%2B05:30&max-results=20&start=12&by-date=false	C:/Users/hasan/Downloads/blogger/www.techzone10.com/searche6c5.html	(from https://www.techzone10.com/search/label/)
17:31:43	459551/459551	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20Oct%202021%2017:35:24%20GMT	https://www.techzone10.com/search/label/Battery?updated-max=2021-06-10T21:48:00%2B05:30&max-results=20&start=20&by-date=false	C:/Users/hasan/Downloads/blogger/www.techzone10.com/search/label/Batteryca98.html	(from https://www.techzone10.com/search/label/Battery)
17:31:44	459653/459653	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20Oct%202021%2017:35:24%20GMT	https://www.techzone10.com/search/label/Battery%20Life?updated-max=2021-06-10T21:48:00%2B05:30&max-results=20&start=20&by-date=false	C:/Users/hasan/Downloads/blogger/www.techzone10.com/search/label/Battery%20Lifeca98.html	(from https://www.techzone10.com/search/label/Battery%20Life)
17:31:46	459737/459737	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20Oct%202021%2017:35:24%20GMT	https://www.techzone10.com/search/label/Best%20Smart%20Watch?updated-max=2021-04-15T13:13:00%2B05:30&max-results=20&start=20&by-date=false	C:/Users/hasan/Downloads/blogger/www.techzone10.com/search/label/Best%20Smart%20Watche3ea.html	(from https://www.techzone10.com/search/label/Best%20Smart%20Watch)
17:31:47	459719/459719	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20Oct%202021%2017:35:24%20GMT	https://www.techzone10.com/search/label/Budget%205G%20phone?updated-max=2021-06-11T08:14:00%2B05:30&max-results=20&start=20&by-date=false	C:/Users/hasan/Downloads/blogger/www.techzone10.com/search/label/Budget%205G%20phone96ef.html	(from https://www.techzone10.com/search/label/Budget%205G%20phone)
